,game_name,game_url,steam_rating
35900,Intro Maker,https://steamdb.info/app/812180/,38.03%
35901,Terminal Hacker - Into the Deep,https://steamdb.info/app/342540/,38.03%
35902,Nazi 2,https://steamdb.info/app/896180/,38.03%
35903,Where is my Brain!?,https://steamdb.info/app/576110/,38.03%
35904,Great Mountain Experience,https://steamdb.info/app/853830/,38.03%
35905,"Rock, the Tree Hugger",https://steamdb.info/app/391410/,38.03%
35906,THOSE DAMN ALIENS VR,https://steamdb.info/app/573260/,38.03%
35907,Guns and Ghosts,https://steamdb.info/app/945110/,38.03%
35908,VRtender,https://steamdb.info/app/626760/,38.03%
35909,Crystal Chip Collector,https://steamdb.info/app/454430/,38.03%
35910,Beerd leaver,https://steamdb.info/app/872000/,38.03%
35911,Helicopter Flight Simulator,https://steamdb.info/app/850950/,38.03%
35912,Christmas Tale - Visual Novel,https://steamdb.info/app/765400/,38.03%
35913,Clickable Coffee Shop,https://steamdb.info/app/1103920/,38.03%
35914,All Stars Racing Cup,https://steamdb.info/app/780160/,38.03%
35915,The Empty Inn,https://steamdb.info/app/385580/,38.03%
35916,Acucalypse,https://steamdb.info/app/677920/,38.03%
35917,Capture the planet: Cute War,https://steamdb.info/app/1024780/,38.03%
35918,DarkLight,https://steamdb.info/app/1216370/,38.03%
35919,Ritter,https://steamdb.info/app/887710/,38.03%
35920,My Pet Hotel,https://steamdb.info/app/276380/,38.03%
35921,Awakening: The Golden Age Collector's Edition,https://steamdb.info/app/586680/,38.03%
35922,GIRLS VR,https://steamdb.info/app/933920/,38.03%
35923,DragonWingsVR,https://steamdb.info/app/563680/,38.03%
35924,Battleground Shooting Training,https://steamdb.info/app/840090/,38.03%
35925,Block'hood VR,https://steamdb.info/app/787720/,38.03%
35926,Amelia Earhart,https://steamdb.info/app/33760/,38.03%
35927,Ghoststory,https://steamdb.info/app/814340/,38.00%
35928,Seventh Circle,https://steamdb.info/app/1030950/,38.00%
35929,沙巴克传奇,https://steamdb.info/app/1153870/,38.00%
35930,Quiet Sleep,https://steamdb.info/app/1061240/,38.00%
35931,Hot Pool,https://steamdb.info/app/727610/,38.00%
35932,iFactor,https://steamdb.info/app/553570/,38.00%
35933,Yuzi Lims: anime runner,https://steamdb.info/app/776550/,37.97%
35934,Numberline 2,https://steamdb.info/app/654970/,37.95%
35935,Club Soccer Director PRO 2020,https://steamdb.info/app/1005530/,37.95%
35936,Duckles: the Jigsaw Witch,https://steamdb.info/app/512700/,37.95%
35937,New Frontier Days ~Founding Pioneers~,https://steamdb.info/app/570790/,37.95%
35938,Hiking Simulator 2018,https://steamdb.info/app/791950/,37.95%
35939,EnchantedGirl,https://steamdb.info/app/858010/,37.95%
35940,Kings,https://steamdb.info/app/903740/,37.95%
35941,Bombinator,https://steamdb.info/app/612610/,37.94%
35942,Initia: Elemental Arena,https://steamdb.info/app/463920/,37.91%
35943,Streets of Chaos,https://steamdb.info/app/346320/,37.91%
35944,CRAFT BATTLE SIMULATOR,https://steamdb.info/app/649740/,37.90%
35945,刀剑天下,https://steamdb.info/app/1155150/,37.90%
35946,Hush Hush - Unlimited Survival Horror,https://steamdb.info/app/449500/,37.90%
35947,Sick Way,https://steamdb.info/app/1200430/,37.90%
35948,Shooter Game,https://steamdb.info/app/861290/,37.90%
35949,A five-day tour in the morgue,https://steamdb.info/app/1057310/,37.90%
35950,Colonization of the Moon,https://steamdb.info/app/968430/,37.90%
35951,The Prodigal Soul,https://steamdb.info/app/1254490/,37.90%
35952,City Of Jade: Imperial Frontier,https://steamdb.info/app/862650/,37.90%
35953,Black Home 2,https://steamdb.info/app/849070/,37.90%
35954,Der Milchbauer,https://steamdb.info/app/841990/,37.90%
35955,NOLA is Burning,https://steamdb.info/app/752810/,37.90%
35956,Strike!OvulationDivine Fist! Rebellion to Extinction!,https://steamdb.info/app/847550/,37.90%
35957,"Haters, kill them all!",https://steamdb.info/app/801780/,37.90%
35958,Tropical Escape,https://steamdb.info/app/729090/,37.90%
35959,斗罗大陆,https://steamdb.info/app/1277440/,37.90%
35960,Cryptochain,https://steamdb.info/app/878570/,37.90%
35961,Professional Farmer 2017,https://steamdb.info/app/433670/,37.90%
35962,Extreme Offroad Monster Simulator,https://steamdb.info/app/1164440/,37.90%
35963,Zombies war,https://steamdb.info/app/1081140/,37.90%
35964,Manor of the Damned!,https://steamdb.info/app/532670/,37.90%
35965,T.A.R.S,https://steamdb.info/app/1239590/,37.90%
35966,Funny Yo,https://steamdb.info/app/842620/,37.90%
35967,Kakuro,https://steamdb.info/app/1109740/,37.90%
35968,Death Pirate,https://steamdb.info/app/359300/,37.90%
35969,VR Boxing Workout,https://steamdb.info/app/494380/,37.90%
35970,Last Hope,https://steamdb.info/app/765620/,37.90%
35971,Alien Creatures,https://steamdb.info/app/1123060/,37.90%
35972,Survivalizm The Animal Survival Simulator,https://steamdb.info/app/597920/,37.90%
35973,Daytona Racing,https://steamdb.info/app/905300/,37.90%
35974,Construction Truck Simulator,https://steamdb.info/app/900020/,37.90%
35975,Ican,https://steamdb.info/app/925810/,37.90%
35976,Animal war,https://steamdb.info/app/1121770/,37.90%
35977,Skeleton Warrior,https://steamdb.info/app/1245280/,37.90%
35978,Yoga Lesson VR,https://steamdb.info/app/895580/,37.90%
35979,AREA 51 - DEFENCE,https://steamdb.info/app/1138320/,37.90%
35980,Community Garden,https://steamdb.info/app/692530/,37.90%
35981,Nightmare at the lighthouse,https://steamdb.info/app/686380/,37.90%
35982,InsanZ - Retro Survival Horror,https://steamdb.info/app/367040/,37.90%
35983,Qajary Cat,https://steamdb.info/app/734080/,37.90%
35984,8-Bit Attack,https://steamdb.info/app/1116280/,37.90%
35985,Leylines,https://steamdb.info/app/585820/,37.90%
35986,Orionide: Prologue,https://steamdb.info/app/1118590/,37.90%
35987,悪梦er-mo,https://steamdb.info/app/909900/,37.90%
35988,The Contact,https://steamdb.info/app/394010/,37.90%
35989,Endless Crusade,https://steamdb.info/app/782020/,37.90%
35990,A Squire's Tale,https://steamdb.info/app/1248590/,37.90%
35991,Ashes of Creation Apocalypse,https://steamdb.info/app/1133430/,37.88%
35992,Blade & Bones,https://steamdb.info/app/513370/,37.86%
35993,Ninja jump,https://steamdb.info/app/800530/,37.85%
35994,Creature Hunt,https://steamdb.info/app/1046240/,37.85%
35995,Potatoe,https://steamdb.info/app/796320/,37.85%
35996,三和大神,https://steamdb.info/app/974450/,37.85%
35997,Age of Farming,https://steamdb.info/app/556300/,37.85%
35998,Girlfriend Experience VR,https://steamdb.info/app/922800/,37.85%
35999,The Doorbreaker,https://steamdb.info/app/699480/,37.85%
36000,City Play,https://steamdb.info/app/422270/,37.85%
36001,Rest House,https://steamdb.info/app/582290/,37.85%
36002,Beat The Dictators,https://steamdb.info/app/514550/,37.85%
36003,Disciples III: Resurrection,https://steamdb.info/app/200670/,37.85%
36004,Hunt Down The Freeman,https://steamdb.info/app/723390/,37.84%
36005,Road Rage,https://steamdb.info/app/499210/,37.79%
36006,Ancient Siberia,https://steamdb.info/app/695690/,37.77%
36007,Sim Junta,https://steamdb.info/app/390510/,37.76%
36008,Mind Dead,https://steamdb.info/app/442190/,37.74%
36009,Trinity of Chaos,https://steamdb.info/app/1033120/,37.74%
36010,Eaten Alive,https://steamdb.info/app/403560/,37.72%
36011,Love is Blind: Mutants,https://steamdb.info/app/444460/,37.72%
36012,Tompi Jones,https://steamdb.info/app/370310/,37.72%
36013,Color Party,https://steamdb.info/app/898380/,37.69%
36014,Save Our Souls: Episode I - The Absurd Hopes Of Blessed Children,https://steamdb.info/app/600550/,37.69%
36015,A.I. Invasion,https://steamdb.info/app/386540/,37.66%
36016,Loot Box Simulator 20!8,https://steamdb.info/app/786670/,37.66%
36017,Night Fly,https://steamdb.info/app/781610/,37.65%
36018,Block Blowout,https://steamdb.info/app/542730/,37.64%
36019,Blood Bowl: Death Zone,https://steamdb.info/app/602490/,37.61%
36020,Winning Post 9,https://steamdb.info/app/939700/,37.60%
36021,Dragon Perception,https://steamdb.info/app/732090/,37.60%
36022,Bang Bang Fruit 2,https://steamdb.info/app/703920/,37.56%
36023,Bitcoin Trader,https://steamdb.info/app/837900/,37.55%
36024,Turba,https://steamdb.info/app/58400/,37.54%
36025,KingAndSlaves,https://steamdb.info/app/1112860/,37.49%
36026,Gun Chain,https://steamdb.info/app/981690/,37.49%
36027,SOLAR BATTALION,https://steamdb.info/app/803570/,37.49%
36028,World of War : Battlegrounds,https://steamdb.info/app/888400/,37.49%
36029,Xenochamber,https://steamdb.info/app/961720/,37.49%
36030,Steamliner,https://steamdb.info/app/1209190/,37.49%
36031,Rampage Online,https://steamdb.info/app/961680/,37.49%
36032,Wingsuit: Gudvangen,https://steamdb.info/app/1083260/,37.49%
36033,World War 2 Winter Gun Range VR Simulator,https://steamdb.info/app/1161440/,37.49%
36034,Mineirinho Shooter DC,https://steamdb.info/app/1212450/,37.49%
36035,Galactic Command Echo Squad SE,https://steamdb.info/app/285670/,37.49%
36036,Undead Blackout: Reanimated Edition,https://steamdb.info/app/402910/,37.49%
36037,Pinball,https://steamdb.info/app/745120/,37.49%
36038,ATROFIL: THE KEY,https://steamdb.info/app/1196350/,37.49%
36039,My Secret Girlfriends ;),https://steamdb.info/app/1195390/,37.49%
36040,Infinite Game Works Episode 1,https://steamdb.info/app/327000/,37.49%
36041,Ashes of the Ark,https://steamdb.info/app/878810/,37.49%
36042,Klondike Solitaire Kings,https://steamdb.info/app/690670/,37.49%
36043,Awesome Jazz Clicker,https://steamdb.info/app/1084810/,37.49%
36044,Theater Commander: The Coming Wars,https://steamdb.info/app/1117490/,37.49%
36045,Moto Racing 3D,https://steamdb.info/app/819080/,37.49%
36046,Around the Words,https://steamdb.info/app/677230/,37.49%
36047,Trickshot,https://steamdb.info/app/538510/,37.49%
36048,Jaxon The Thief,https://steamdb.info/app/1113650/,37.49%
36049,Dragon Storm,https://steamdb.info/app/1274550/,37.49%
36050,Beer Pong VR,https://steamdb.info/app/801180/,37.49%
36051,Edge,https://steamdb.info/app/963940/,37.49%
36052,C-War 2,https://steamdb.info/app/1086690/,37.49%
36053,Mimic,https://steamdb.info/app/913250/,37.49%
36054,Garrison Gauntlet,https://steamdb.info/app/912360/,37.49%
36055,UnBorn,https://steamdb.info/app/886420/,37.49%
36056,ROAD HOMEWARD: Open world,https://steamdb.info/app/1202810/,37.49%
36057,PRO DRIFT RELOADED,https://steamdb.info/app/710640/,37.49%
36058,Sellsword VR,https://steamdb.info/app/676460/,37.49%
36059,WARED,https://steamdb.info/app/1001990/,37.49%
36060,HENTAI RESORT - Dream Paradise,https://steamdb.info/app/1226910/,37.49%
36061,Bikini Heaven,https://steamdb.info/app/929800/,37.49%
36062,泡泡三国,https://steamdb.info/app/1282240/,37.49%
36063,Yama,https://steamdb.info/app/661610/,37.49%
36064,Lost Tales - The Castle Escape,https://steamdb.info/app/868370/,37.49%
36065,Primordium - Day Zero,https://steamdb.info/app/1033330/,37.49%
36066,The Flight Of Dowran,https://steamdb.info/app/717040/,37.49%
36067,Tank Impact,https://steamdb.info/app/1167270/,37.49%
36068,バインドを解除する(unbind),https://steamdb.info/app/977590/,37.49%
36069,Haunted Hotel,https://steamdb.info/app/533030/,37.49%
36070,"Yago, the Coquerrestrial",https://steamdb.info/app/744390/,37.49%
36071,Falling Blocks,https://steamdb.info/app/891470/,37.49%
36072,King of the Dead,https://steamdb.info/app/897950/,37.49%
36073,Bionite: Origins,https://steamdb.info/app/414770/,37.49%
36074,Star Hunter VR,https://steamdb.info/app/603490/,37.49%
36075,The Life's Lane,https://steamdb.info/app/874640/,37.49%
36076,Epic Game Theory,https://steamdb.info/app/931140/,37.49%
36077,In the thrall of darkness: The gift of dreams,https://steamdb.info/app/760900/,37.49%
36078,Unknown Pain: Hardcore,https://steamdb.info/app/795480/,37.49%
36079,Choice of Zombies,https://steamdb.info/app/675180/,37.49%
36080,The Breach: A VR Escape Game,https://steamdb.info/app/973640/,37.49%
36081,Fiery catacombs,https://steamdb.info/app/1138150/,37.49%
36082,Hentai Seek Girl,https://steamdb.info/app/1229510/,37.49%
36083,Indoor Rock Climbing VR,https://steamdb.info/app/767330/,37.49%
36084,Super Toaster X: Learn Japanese RPG,https://steamdb.info/app/530080/,37.49%
36085,The Masked Mage,https://steamdb.info/app/953750/,37.49%
36086,Unbroken Warrior,https://steamdb.info/app/878410/,37.49%
36087,Memories on the Shoreline,https://steamdb.info/app/1145460/,37.49%
36088,Gunducky Industries,https://steamdb.info/app/686240/,37.49%
36089,Mars: Chaos Menace,https://steamdb.info/app/956150/,37.49%
36090,Mission XAM,https://steamdb.info/app/1060690/,37.49%
36091,Waves Of Death VR,https://steamdb.info/app/1012210/,37.49%
36092,Skin Witch,https://steamdb.info/app/1164990/,37.49%
36093,"Elian, Elisa, ChatAid",https://steamdb.info/app/1258010/,37.49%
36094,Zombie Rampage,https://steamdb.info/app/864590/,37.49%
36095,NOBUNAGA’S AMBITION: Sengoku Gunyuuden,https://steamdb.info/app/521700/,37.49%
36096,Survive in a little bit,https://steamdb.info/app/1069430/,37.49%
36097,The Lost Sergeant,https://steamdb.info/app/953120/,37.49%
36098,Lemuria: Lost in Space - VR Edition,https://steamdb.info/app/679780/,37.49%
36099,Graveyard Smash,https://steamdb.info/app/504240/,37.49%
36100,Jewel bits,https://steamdb.info/app/414140/,37.49%
36101,The Ring of Truth,https://steamdb.info/app/1098760/,37.49%
36102,The Valley of Super Flowers,https://steamdb.info/app/1257270/,37.49%
36103,MADELA,https://steamdb.info/app/1186650/,37.49%
36104,Frustrate-a-ball,https://steamdb.info/app/1143330/,37.49%
36105,Survivor of Eschewal,https://steamdb.info/app/738260/,37.49%
36106,TAD: That Alien Dude,https://steamdb.info/app/744610/,37.49%
36107,Deep Ocean Rush,https://steamdb.info/app/1162730/,37.49%
36108,House of Evil,https://steamdb.info/app/759610/,37.44%
36109,Eared Hero,https://steamdb.info/app/715980/,37.39%
36110,Cavern Escape,https://steamdb.info/app/546400/,37.38%
36111,TRAPPED,https://steamdb.info/app/444690/,37.38%
36112,The God's Chain,https://steamdb.info/app/504490/,37.38%
36113,Spheroid,https://steamdb.info/app/399100/,37.36%
36114,Old School FOTD,https://steamdb.info/app/727170/,37.36%
36115,AGP::Epica,https://steamdb.info/app/398120/,37.36%
36116,Motorama,https://steamdb.info/app/327010/,37.35%
36117,FPV Air Tracks,https://steamdb.info/app/461680/,37.33%
36118,龙魂时刻,https://steamdb.info/app/616090/,37.33%
36119,ASSASSINATION BOX,https://steamdb.info/app/551550/,37.30%
36120,Edge of Space,https://steamdb.info/app/238240/,37.29%
36121,Black_Faith.,https://steamdb.info/app/845870/,37.26%
36122,Agricola: All Creatures Big and Small,https://steamdb.info/app/528180/,37.25%
36123,Triple Otakus Puzzle,https://steamdb.info/app/699760/,37.25%
36124,Bibou,https://steamdb.info/app/464760/,37.20%
36125,Ultra Off-Road Simulator 2019: Alaska,https://steamdb.info/app/957050/,37.18%
36126,March of Industry,https://steamdb.info/app/374640/,37.16%
36127,Fantastic Pinball Thrills,https://steamdb.info/app/373800/,37.12%
36128,Dungeon Lurk II - Leona,https://steamdb.info/app/322580/,37.11%
36129,Viking's drakkars,https://steamdb.info/app/825610/,37.11%
36130,Annual,https://steamdb.info/app/710090/,37.11%
36131,BattleQuiz,https://steamdb.info/app/397800/,37.10%
36132,Guise Of The Wolf,https://steamdb.info/app/259640/,37.10%
36133,Hidden Mysteries: Civil War,https://steamdb.info/app/385390/,37.10%
36134,Sad City 42,https://steamdb.info/app/771130/,37.10%
36135,I saw IT,https://steamdb.info/app/794650/,37.10%
36136,OCEAN CITY RACING: Redux,https://steamdb.info/app/311400/,37.10%
36137,BlackShot Revolution,https://steamdb.info/app/895970/,37.10%
36138,Soul Saga,https://steamdb.info/app/251590/,37.09%
36139,AoF Chess Club 2.0,https://steamdb.info/app/385020/,37.09%
36140,The Prison Experiment,https://steamdb.info/app/857240/,37.08%
36141,Drug Wars,https://steamdb.info/app/26300/,37.08%
36142,Again?,https://steamdb.info/app/906850/,37.08%
36143,15 Days,https://steamdb.info/app/342990/,37.07%
36144,Draw Your Game,https://steamdb.info/app/677880/,37.04%
36145,Hatland Adventures,https://steamdb.info/app/347930/,37.02%
36146,Achievement Collector: Cat,https://steamdb.info/app/912210/,37.02%
36147,Salvage Op,https://steamdb.info/app/562450/,37.02%
36148,Airport Fire Department - The Simulation,https://steamdb.info/app/502410/,37.02%
36149,Absence,https://steamdb.info/app/440470/,37.02%
36150,Orc Assault,https://steamdb.info/app/371360/,37.02%
36151,Kitchen Simulator 2,https://steamdb.info/app/688020/,37.02%
36152,Harald,https://steamdb.info/app/648340/,37.02%
36153,Abrix for kids,https://steamdb.info/app/486880/,37.01%
36154,Hacker Evolution Duality,https://steamdb.info/app/70120/,36.99%
36155,Defenders of Ardania,https://steamdb.info/app/73060/,36.96%
36156,Rogue Heist,https://steamdb.info/app/891430/,36.95%
36157,MIND TWINS - The Twisted Co-op Platformer,https://steamdb.info/app/770690/,36.94%
36158,President Evil,https://steamdb.info/app/713080/,36.94%
36159,Man Alive Game,https://steamdb.info/app/339560/,36.94%
36160,凡人飞仙,https://steamdb.info/app/1143670/,36.94%
36161,Paranormal Teens,https://steamdb.info/app/549770/,36.93%
36162,Akaneiro: Demon Hunters,https://steamdb.info/app/230310/,36.90%
36163,Beyond Space,https://steamdb.info/app/297100/,36.87%
36164,Tennis World Tour,https://steamdb.info/app/692030/,36.87%
36165,Sleeping Valley,https://steamdb.info/app/538590/,36.86%
36166,Miner Wars 2081,https://steamdb.info/app/223430/,36.86%
36167,Ruthless Safari,https://steamdb.info/app/685790/,36.82%
36168,Ships 2017,https://steamdb.info/app/439460/,36.82%
36169,The Housewife,https://steamdb.info/app/496750/,36.80%
36170,Castle of Venia,https://steamdb.info/app/918680/,36.79%
36171,God Simulator,https://steamdb.info/app/509440/,36.79%
36172,Othello 2018,https://steamdb.info/app/874140/,36.79%
36173,Professor Watts Memory Match: Cute Animals,https://steamdb.info/app/910200/,36.79%
36174,Damage: Sadistic Butchering of Humanity,https://steamdb.info/app/544220/,36.79%
36175,STOORM - Yellow Edition.,https://steamdb.info/app/365930/,36.79%
36176,Puzzle Monarch: Super Natural,https://steamdb.info/app/916860/,36.79%
36177,Nostradamus - The Four Horsemen of the Apocalypse,https://steamdb.info/app/774131/,36.79%
36178,Soccer Pinball Thrills,https://steamdb.info/app/373820/,36.79%
36179,CMD 2048,https://steamdb.info/app/922090/,36.79%
36180,BlackSoul Extended Edition,https://steamdb.info/app/264480/,36.78%
36181,Racecraft,https://steamdb.info/app/346610/,36.76%
36182,Steam Heroes,https://steamdb.info/app/341160/,36.74%
36183,O'Fox life,https://steamdb.info/app/719120/,36.74%
36184,Tank Operations,https://steamdb.info/app/258240/,36.65%
36185,Bad Hotel,https://steamdb.info/app/231720/,36.62%
36186,Tinkr Garage,https://steamdb.info/app/882280/,36.59%
36187,MotoGP™14 Compact,https://steamdb.info/app/321490/,36.59%
36188,Deadlock - Planetary Conquest,https://steamdb.info/app/328440/,36.59%
36189,Kamikaze Cube,https://steamdb.info/app/708430/,36.58%
36190,Outpost 13,https://steamdb.info/app/351060/,36.58%
36191,Outside,https://steamdb.info/app/746760/,36.56%
36192,Midnight Outlaw: 6 Hours to Sun Up,https://steamdb.info/app/12600/,36.56%
36193,Aquarium Simulator,https://steamdb.info/app/876910/,36.56%
36194,Destroy_the_devil,https://steamdb.info/app/1014740/,36.55%
36195,Easter!,https://steamdb.info/app/1023960/,36.55%
36196,The Searcher Wild West Adventure,https://steamdb.info/app/892130/,36.55%
36197,Breeze of Death,https://steamdb.info/app/668910/,36.55%
36198,封神策,https://steamdb.info/app/1213470/,36.55%
36199,Rail World,https://steamdb.info/app/873910/,36.55%
36200,Bloody and cruel story of toys,https://steamdb.info/app/806150/,36.55%
36201,Flynn and Freckles,https://steamdb.info/app/822130/,36.55%
36202,Under The War,https://steamdb.info/app/873730/,36.55%
36203,EEP Train Simulator Mission,https://steamdb.info/app/451950/,36.55%
36204,7-minute HOP,https://steamdb.info/app/961210/,36.55%
36205,Hentai Like a Boss 2,https://steamdb.info/app/1208120/,36.55%
36206,Puzzle Monarch: Vampires,https://steamdb.info/app/911130/,36.55%
36207,Police Air Transporter,https://steamdb.info/app/876140/,36.55%
36208,★ Fallalypse ★ Death or Cress ♝,https://steamdb.info/app/789220/,36.55%
36209,Deatherem,https://steamdb.info/app/1065160/,36.55%
36210,♛ GAME TUBE ♛,https://steamdb.info/app/763300/,36.55%
36211,ROAD HOMEWARD 3: underwater world,https://steamdb.info/app/1106030/,36.55%
36212,Exiled to the Void,https://steamdb.info/app/949710/,36.55%
36213,Andromeda One Zombies,https://steamdb.info/app/1356160/,36.55%
36214,DDS (D.I.Y Drone Simulator) Demo,https://steamdb.info/app/813200/,36.55%
36215,Hentai Fight Club,https://steamdb.info/app/1142870/,36.55%
36216,LVN Fake News,https://steamdb.info/app/899990/,36.55%
36217,Death and the Fly,https://steamdb.info/app/41680/,36.55%
36218,♞ The Tactics of War ♞,https://steamdb.info/app/937780/,36.55%
36219,All Aspect Warfare,https://steamdb.info/app/36910/,36.55%
36220,NBA 2KVR Experience,https://steamdb.info/app/519490/,36.55%
36221,SPORT1 Live : Duel,https://steamdb.info/app/301250/,36.55%
36222,Masquerade: The Baubles of Doom,https://steamdb.info/app/299380/,36.54%
36223,Final Hours of Titanfall,https://steamdb.info/app/292060/,36.54%
36224,Military Life: Tank Simulator,https://steamdb.info/app/452000/,36.54%
36225,Edge of Twilight – Return To Glory,https://steamdb.info/app/489070/,36.54%
36226,Car Washer: Summer of the Ninja,https://steamdb.info/app/369360/,36.54%
36227,The Spirit Underneath,https://steamdb.info/app/562240/,36.50%
36228,Dead Horde,https://steamdb.info/app/27940/,36.47%
36229,The Quiet Man,https://steamdb.info/app/790540/,36.47%
36230,HotLead,https://steamdb.info/app/416170/,36.43%
36231,Fasaria World Online,https://steamdb.info/app/398970/,36.42%
36232,Kommissar,https://steamdb.info/app/540180/,36.42%
36233,THE INSIDER,https://steamdb.info/app/1304620/,36.42%
36234,Tyrfing Cycle |Vanilla|,https://steamdb.info/app/429430/,36.42%
36235,The Admin,https://steamdb.info/app/420300/,36.42%
36236,Lonath Online,https://steamdb.info/app/407700/,36.42%
36237,Garshasp: Temple of the Dragon,https://steamdb.info/app/99410/,36.41%
36238,Stern Pinball Arcade,https://steamdb.info/app/564010/,36.40%
36239,Starpoint Gemini,https://steamdb.info/app/108110/,36.40%
36240,So Many Cubes,https://steamdb.info/app/513590/,36.37%
36241,Hotel Collectors Edition,https://steamdb.info/app/288750/,36.35%
36242,DEATH FIELD: The Battle Royale of Disaster,https://steamdb.info/app/779610/,36.35%
36243,test,https://steamdb.info/app/340190/,36.35%
36244,Doom Rails,https://steamdb.info/app/41400/,36.35%
36245,Skilltree Saga,https://steamdb.info/app/315320/,36.29%
36246,江湖侠客行,https://steamdb.info/app/842190/,36.25%
36247,WAR_WAR_WAR: Smiles vs Ghosts,https://steamdb.info/app/916820/,36.25%
36248,Forest Harvester Simulator,https://steamdb.info/app/815240/,36.25%
36249,TILE,https://steamdb.info/app/567020/,36.25%
36250,3D Tower,https://steamdb.info/app/745670/,36.24%
36251,位面穿越者-三国传(A Bit Crosser-Three Kingdoms),https://steamdb.info/app/658610/,36.24%
36252,The Dreamlord,https://steamdb.info/app/412290/,36.24%
36253,CrazyCar,https://steamdb.info/app/652230/,36.24%
36254,GunWorld,https://steamdb.info/app/349950/,36.22%
36255,KRUM - Edge Of Darkness,https://steamdb.info/app/420210/,36.22%
36256,Willowbrooke Post,https://steamdb.info/app/938500/,36.20%
36257,Dark Egypt,https://steamdb.info/app/555920/,36.19%
36258,CryptoFarm,https://steamdb.info/app/916980/,36.12%
36259,Apollo4x,https://steamdb.info/app/365420/,36.12%
36260,Beach Resort Simulator,https://steamdb.info/app/331910/,36.12%
36261,Space Overlords,https://steamdb.info/app/407830/,36.12%
36262,I'm Lost,https://steamdb.info/app/737530/,36.12%
36263,The 8th Day,https://steamdb.info/app/563500/,36.12%
36264,Lost Roads,https://steamdb.info/app/1206840/,36.11%
36265,仙境传说之复兴,https://steamdb.info/app/1364670/,36.11%
36266,Shoemaker,https://steamdb.info/app/914070/,36.11%
36267,Be Quiet!,https://steamdb.info/app/650580/,36.11%
36268,Sea Battle VR,https://steamdb.info/app/629640/,36.11%
36269,Orn the tiny forest sprite,https://steamdb.info/app/684510/,36.11%
36270,Lunch Truck Tycoon 2,https://steamdb.info/app/660120/,36.11%
36271,bead,https://steamdb.info/app/659810/,36.11%
36272,Zombie horde,https://steamdb.info/app/1163320/,36.11%
36273,Red Barton and The Sky Pirates,https://steamdb.info/app/540590/,36.11%
36274,VireFit,https://steamdb.info/app/1001390/,36.11%
36275,Learn (Japanese) Kana The Fun Way!,https://steamdb.info/app/710970/,36.11%
36276,Obscurity,https://steamdb.info/app/844350/,36.11%
36277,Beyond Minimalism,https://steamdb.info/app/861320/,36.11%
36278,VR Drivers,https://steamdb.info/app/713230/,36.11%
36279,Draft Day Sports: Pro Golf,https://steamdb.info/app/891270/,36.11%
36280,Warz: Horde,https://steamdb.info/app/789520/,36.11%
36281,Virtual Reality Girls 2,https://steamdb.info/app/767130/,36.11%
36282,Two Clusters: Kain,https://steamdb.info/app/1022920/,36.11%
36283,The Warrior War,https://steamdb.info/app/882460/,36.11%
36284,Ironkraft - Road to Hell,https://steamdb.info/app/397020/,36.11%
36285,The Slopes,https://steamdb.info/app/620790/,36.11%
36286,Kill The Censored,https://steamdb.info/app/1032270/,36.11%
36287,Chupacabra,https://steamdb.info/app/706950/,36.11%
36288,Candy Smash VR,https://steamdb.info/app/503900/,36.11%
36289,Girls & sweets,https://steamdb.info/app/993750/,36.11%
36290,BlueFear,https://steamdb.info/app/862590/,36.11%
36291,King and Assassins,https://steamdb.info/app/603460/,36.09%
36292,Castaway VR,https://steamdb.info/app/706840/,36.09%
36293,Sherlock Holmes: The Mystery of The Persian Carpet,https://steamdb.info/app/11180/,36.05%
36294,Martial Arts: Capoeira,https://steamdb.info/app/307410/,36.05%
36295,Top Trumps Turbo,https://steamdb.info/app/343180/,36.05%
36296,idleBeer,https://steamdb.info/app/580910/,36.00%
36297,Crimson Hotel,https://steamdb.info/app/1140500/,36.00%
36298,World Basketball Manager 2010,https://steamdb.info/app/46740/,35.99%
36299,Robot vs Birds Zombies,https://steamdb.info/app/389460/,35.99%
36300,The Emptiness Deluxe Edition,https://steamdb.info/app/356160/,35.98%
36301,Plastic Playground,https://steamdb.info/app/458560/,35.98%
36302,Retaliation,https://steamdb.info/app/418280/,35.96%
36303,School of Horror,https://steamdb.info/app/874830/,35.94%
36304,Yasai Ninja,https://steamdb.info/app/372150/,35.94%
36305,Ethereal Legends,https://steamdb.info/app/428980/,35.93%
36306,Despair,https://steamdb.info/app/368990/,35.93%
36307,Spellbind,https://steamdb.info/app/353600/,35.93%
36308,Deep Space Banana,https://steamdb.info/app/866170/,35.93%
36309,Catorize,https://steamdb.info/app/418960/,35.93%
36310,Dusk Of Confinement,https://steamdb.info/app/793510/,35.93%
36311,Hacker.exe,https://steamdb.info/app/923690/,35.93%
36312,Pulse Forge VR,https://steamdb.info/app/1241160/,35.93%
36313,Beyond The Destiny,https://steamdb.info/app/436410/,35.93%
36314,Roadworks Simulator,https://steamdb.info/app/450570/,35.93%
36315,Dream Pets VR,https://steamdb.info/app/738350/,35.93%
36316,X-Town 3D game,https://steamdb.info/app/828160/,35.93%
36317,SPACE ASTEROID SHOOTER,https://steamdb.info/app/699460/,35.93%
36318,House of Evil 2,https://steamdb.info/app/1051830/,35.93%
36319,A.I. Space Corps,https://steamdb.info/app/423180/,35.93%
